0;29
0;27
0;5
0;9
0;14
0;30
0;32
0;14
0;1
0;32
0;38
0;1
0;17
0;39
0;25
0;23
0;17
0;16
0;18
0;17
0;36
0;12
0;15
0;11
0;26
0;21
0;20
0;15
0;8
0;37
1;30
1;14
1;38
1;32
1;14
1;27
1;0
1;29
1;5
1;9
1;17
1;16
1;25
1;23
1;17
1;18
1;28
1;12
1;7
1;10
1;15
1;21
1;13
1;15
1;19
1;37
1;13
2;3
2;11
2;15
2;22
2;26
2;21
2;13
2;19
2;4
2;20
2;31
2;14
2;25
2;16
2;10
2;12
2;0
2;17
2;9
3;2
3;11
3;22
3;15
3;26
3;21
3;13
3;20
3;19
3;31
3;20
3;17
3;14
3;25
3;17
3;39
3;25
3;16
3;23
3;14
3;9
4;37
4;19
4;20
4;6
4;24
4;20
4;34
4;31
4;8
4;35
4;26
4;21
4;15
4;26
4;13
4;15
4;22
4;40
4;21
4;22
4;25
4;41
4;27
4;25
4;14
4;5
4;23
4;14
4;30
4;39
5;9
5;29
5;27
5;0
5;29
5;14
5;30
5;32
5;14
5;1
5;17
5;7
5;41
5;28
5;17
5;25
5;23
5;17
5;16
5;18
5;15
5;4
5;20
5;26
5;34
5;15
5;8
6;20
6;24
6;4
6;19
6;37
6;34
6;31
6;8
6;35
6;15
6;40
6;26
6;21
6;15
6;14
6;17
6;32
6;27
6;14
6;23
6;16
6;14
7;33
7;41
7;23
7;28
7;18
7;36
7;28
7;12
7;17
7;25
7;39
7;17
7;10
7;14
7;38
7;32
7;14
7;27
7;5
7;1
7;9
7;15
7;26
7;13
7;21
7;15
7;20
7;13
8;35
8;31
8;34
8;6
8;20
8;4
8;24
8;26
8;15
8;21
8;13
8;14
8;0
8;29
8;5
8;14
8;17
9;5
9;0
9;27
9;29
9;0
9;14
9;32
9;38
9;14
9;1
9;16
9;17
9;18
9;28
9;12
9;7
9;10
9;15
9;13
9;3
9;2
9;11
9;22
9;26
9;21
9;20
10;25
10;17
10;39
10;16
10;23
10;28
10;33
10;23
10;12
10;18
10;7
10;14
10;32
10;30
10;27
10;14
10;0
10;1
10;9
10;15
10;11
10;26
10;21
10;20
10;15
10;13
11;3
11;2
11;22
11;15
11;40
11;22
11;26
11;21
11;13
11;20
11;34
11;24
11;20
11;19
11;17
11;25
11;14
11;17
11;23
11;14
11;10
11;0
11;12
11;9
12;36
12;18
12;28
12;23
12;41
12;33
12;23
12;7
12;16
12;10
12;25
12;17
12;16
12;14
12;32
12;30
12;0
12;1
12;9
12;15
12;22
12;11
12;26
12;21
12;20
12;19
12;13
13;21
13;26
13;15
13;40
13;26
13;11
13;22
13;2
13;20
13;34
13;31
13;20
13;8
13;24
13;19
13;37
13;25
13;14
13;41
13;25
13;27
13;7
13;17
13;1
13;14
13;18
14;38
14;32
14;30
14;1
14;27
14;29
14;5
14;27
14;0
14;5
14;9
14;0
14;29
14;9
14;25
14;17
14;41
14;33
14;25
14;41
14;28
14;25
14;7
14;28
14;26
14;15
14;20
14;4
14;26
14;13
