0;46
0;94
0;54
0;89
0;69
0;80
0;96
0;89
0;43
0;6
0;53
0;43
0;30
0;83
0;34
0;25
0;11
0;51
0;2
0;38
0;62
0;39
1;81
1;97
1;67
1;39
1;79
1;9
1;39
1;40
1;84
1;16
1;42
1;71
1;84
1;38
1;86
1;99
1;17
1;55
1;89
1;80
1;46
1;43
1;83
2;52
2;92
2;3
2;52
2;38
2;56
2;68
2;38
2;62
2;63
2;17
2;99
2;55
2;16
2;39
2;37
2;23
2;71
2;87
2;83
2;96
2;80
2;89
3;52
3;92
3;2
3;38
3;56
3;68
3;62
3;63
3;17
3;86
3;44
3;39
3;35
3;42
3;16
3;71
3;73
3;87
3;51
3;11
3;13
4;84
4;91
4;36
4;71
4;37
4;23
4;71
4;42
4;16
4;39
4;79
4;40
4;9
4;1
4;38
4;56
4;68
4;52
4;62
4;32
4;41
4;85
4;51
4;73
5;11
5;21
5;34
5;73
5;83
5;41
5;73
5;87
5;13
5;89
5;43
5;49
5;13
5;38
5;84
5;62
5;86
5;38
6;53
6;13
6;43
6;30
6;74
6;88
6;30
6;46
6;54
6;89
6;80
6;46
6;83
6;21
6;19
6;11
6;22
6;27
6;71
6;23
6;84
6;42
7;62
7;86
7;63
7;17
7;86
7;55
7;38
7;56
7;52
7;84
7;39
7;35
7;42
7;16
7;83
7;85
7;41
7;83
7;73
8;30
8;64
8;74
8;88
8;72
8;57
8;13
8;43
8;53
8;13
8;89
8;46
8;69
8;94
8;83
8;85
8;41
8;83
8;73
8;38
8;62
8;16
8;44
9;39
9;79
9;40
9;39
9;97
9;1
9;67
9;97
9;81
9;71
9;84
9;16
9;71
9;38
9;55
9;86
9;62
9;38
9;83
9;21
9;22
9;34
9;83
10;87
10;73
10;83
10;85
10;41
10;51
10;83
10;11
10;60
10;61
10;34
10;19
10;13
10;54
10;46
10;89
10;13
10;16
10;42
10;71
10;39
10;38
11;21
11;19
11;22
11;34
11;60
11;61
11;34
11;25
11;83
11;87
11;41
11;83
11;73
11;13
11;64
11;88
11;13
11;89
11;38
11;62
11;16
11;38
11;86
12;37
12;71
12;84
12;36
12;91
12;84
12;42
12;16
12;39
12;97
12;1
