0;40
0;30
0;27
0;28
0;14
0;20
0;16
0;14
0;8
0;16
0;37
0;8
0;20
0;37
0;15
0;5
0;39
0;15
0;4
0;35
0;12
0;19
0;25
0;17
0;23
0;21
0;31
0;25
0;9
1;3
1;22
1;23
1;18
1;22
1;21
1;29
1;24
1;21
1;13
1;24
1;17
1;33
1;10
1;26
1;17
1;6
1;2
1;17
1;9
1;14
1;4
1;34
1;7
1;19
1;15
1;14
2;25
2;17
2;41
2;26
2;31
2;11
2;6
2;33
2;26
2;9
2;33
2;10
2;9
2;21
2;18
2;13
2;24
2;1
2;21
2;14
2;15
2;28
2;0
2;14
3;1
3;18
3;23
3;21
3;13
3;24
3;17
3;33
3;10
3;26
3;17
3;14
3;12
3;32
3;4
3;15
3;14
4;34
4;7
4;32
4;35
4;12
4;32
4;19
4;12
4;15
4;5
4;39
4;15
4;36
4;39
4;27
4;20
4;14
4;27
4;28
4;14
4;40
4;28
4;20
4;30
4;25
4;41
4;26
4;29
4;25
4;33
4;13
4;25
4;17
4;26
5;39
5;15
5;36
5;32
5;7
5;34
5;32
5;4
5;35
5;12
5;4
5;19
5;12
5;14
5;40
5;27
5;28
5;14
5;30
5;0
5;14
5;8
5;17
5;25
5;26
5;33
5;17
5;21
5;6
5;17
6;10
6;33
6;9
6;26
6;11
6;31
6;26
6;17
6;41
6;25
6;17
6;2
6;21
6;13
6;29
6;38
6;21
6;22
6;18
6;21
6;24
6;18
6;14
6;15
6;7
6;4
6;32
6;14
6;8
6;35
6;36
6;12
7;4
7;34
7;32
7;35
7;12
7;19
7;15
7;5
7;39
7;15
7;36
7;14
7;27
7;20
7;14
7;40
7;20
7;8
7;37
7;17
7;25
7;29
7;21
7;38
7;17
7;6
7;11
7;1
8;16
8;14
8;20
8;37
8;0
8;28
8;15
8;7
8;4
8;32
8;5
8;15
8;12
8;35
8;4
8;5
8;17
8;31
8;11
8;6
8;17
8;18
9;33
9;6
9;10
9;26
9;31
9;2
9;25
9;41
9;17
9;21
9;13
9;24
9;1
9;14
9;40
9;27
9;28
9;14
9;15
10;6
10;33
10;9
10;26
10;11
10;31
10;26
10;17
10;25
10;41
10;17
10;2
10;21
10;22
10;18
10;1
10;3
10;21
10;14
10;15
10;40
10;27
10;28
10;14
10;36
11;26
11;31
11;6
11;33
11;25
11;41
11;17
11;2
11;21
11;29
11;22
11;21
11;18
11;14
11;7
11;4
11;32
11;15
11;14
11;8
11;15
12;19
12;35
12;32
12;4
12;34
12;7
12;4
12;15
12;5
12;36
12;15
12;14
12;8
12;16
12;14
12;20
12;0
12;17
12;6
12;25
12;41
12;26
12;21
13;21
13;29
13;24
13;38
13;22
13;18
13;1
13;3
13;25
13;17
13;26
13;33
13;25
13;6
13;31
13;2
13;17
13;9
13;27
13;14
13;15
13;28
13;7
13;34
13;15
13;37
13;14
14;16
14;8
14;20
14;37
14;27
14;28
14;40
14;27
14;30
14;40
14;0
14;30
14;28
14;0
14;15
14;32
14;4
14;15
14;7
14;4
14;5
14;7
14;32
14;34
14;25
14;38
14;21
14;25
14;13
14;17
14;21
14;29
14;38
14;13
15;36
15;5
15;39
15;4
15;32
15;7
15;4
15;34
15;7
15;35
15;34
15;32
15;35
15;27
15;20
15;14
15;27
15;28
15;14
15;40
15;28
15;20
15;40
15;25
15;41
15;26
15;29
15;25
15;17
15;21
15;25
15;6
15;38
16;8
16;14
16;20
16;37
16;0
16;30
16;28
16;0
16;27
16;28
16;15
16;32
16;4
16;15
16;35
16;12
16;17
16;21
16;25
16;17
16;23
16;22
17;25
17;2
17;41
17;26
17;33
17;6
17;26
17;11
17;10
17;6
17;31
17;33
17;11
17;29
17;38
17;13
17;21
17;29
17;13
17;22
17;29
17;23
17;22
17;27
17;20
17;15
17;28
17;27
17;14
17;4
17;27
17;20
17;4
18;38
18;22
18;23
18;1
18;3
18;21
18;29
18;13
18;21
18;24
18;13
18;17
18;41
18;26
18;17
18;31
18;11
18;6
18;33
18;26
18;10
18;14
18;0
18;27
18;28
18;14
18;15
18;8
18;14
18;35
18;36
19;12
19;35
19;32
19;4
19;34
19;7
19;4
19;5
19;15
19;39
19;5
19;8
19;14
19;30
19;0
19;28
19;37
19;6
19;17
19;25
19;41
19;26
19;21
19;1
19;3
20;37
20;14
20;16
20;8
20;14
20;27
20;28
20;40
20;27
20;30
20;0
20;32
20;4
20;15
20;32
20;7
20;15
20;34
20;7
20;4
20;36
20;25
20;41
20;26
20;29
20;38
20;26
20;21
20;38
20;41
20;21
21;13
21;29
21;24
21;38
21;22
21;23
21;38
21;18
21;23
21;1
21;18
21;22
21;1
21;25
21;26
21;17
21;33
21;6
21;41
21;25
21;6
21;17
21;26
21;20
21;27
21;14
21;28
21;7
21;14
21;20
21;15
21;40
21;5
22;38
22;18
22;23
22;1
22;3
22;21
22;29
22;13
22;21
22;17
22;26
22;6
22;17
22;25
22;10
22;31
22;9
22;14
22;15
22;27
22;40
22;28
22;14
22;30
22;0
22;16
22;8
23;22
23;38
23;18
23;22
23;1
23;3
23;21
23;29
23;24
23;21
23;17
23;26
23;6
23;17
23;14
23;15
23;40
23;27
23;28
23;14
23;30
23;16
23;35
24;29
24;13
24;21
24;18
24;1
24;3
24;17
24;31
24;26
24;6
