0;24
0;19
0;39
0;4
0;17
0;23
0;6
0;27
0;17
0;6
0;35
0;17
0;23
0;14
0;21
0;26
0;30
0;20
0;15
0;14
0;18
0;5
0;14
0;13
0;20
0;15
0;8
0;5
0;15
0;14
0;5
0;26
0;14
0;22
0;29
0;38
0;33
0;22
0;31
0;16
0;7
0;36
0;10
0;16
0;25
0;36
0;16
0;40
0;36
0;22
0;10
0;34
0;33
1;18
1;8
1;15
1;5
1;13
1;20
1;14
1;26
1;20
1;11
1;3
1;5
1;11
1;13
1;26
1;21
1;30
1;5
1;0
1;32
1;23
1;17
1;35
1;27
1;4
1;0
1;7
1;10
1;25
1;34
1;7
1;12
1;2
1;16
1;9
2;22
2;7
2;37
2;10
2;36
2;28
2;16
2;10
2;34
2;12
2;29
2;25
2;12
2;9
2;4
2;0
2;15
2;8
2;18
2;15
2;14
3;20
3;11
3;5
3;13
3;14
3;26
3;21
3;30
3;14
3;1
3;15
3;0
3;4
3;6
3;7
3;37
3;22
3;16
3;34
3;25
4;39
4;0
4;24
4;19
4;32
4;27
4;17
4;32
4;6
4;17
4;23
4;6
4;27
4;23
4;35
4;27
4;17
4;35
4;26
4;21
4;20
4;26
4;15
4;14
4;13
4;15
4;5
4;21
4;20
4;11
4;14
4;30
4;5
4;14
4;1
4;25
4;29
4;7
4;25
4;40
4;34
4;22
4;16
4;7
4;22
4;37
4;7
4;10
4;34
4;12
4;37
4;22
4;10
4;12
4;22
5;11
5;13
5;20
5;3
5;26
5;14
5;21
5;26
5;30
5;15
5;18
5;8
5;15
5;1
5;8
5;27
5;17
5;4
5;6
5;23
5;0
5;35
5;24
5;4
5;39
5;19
5;35
5;23
5;0
5;19
5;25
5;7
5;40
5;25
5;34
5;22
5;10
5;16
5;7
5;36
5;10
5;7
6;27
6;17
6;32
6;23
6;17
6;35
6;23
6;4
6;39
6;0
6;24
6;4
6;0
6;19
6;14
6;21
6;26
6;20
6;15
6;14
6;30
6;18
6;8
6;5
6;3
6;25
6;33
6;29
6;28
6;25
6;22
6;16
6;7
7;37
7;22
7;2
7;28
7;40
7;10
7;28
7;16
7;36
7;10
7;16
7;40
7;10
7;34
7;25
7;38
7;29
7;33
7;25
7;31
7;29
7;25
7;12
7;9
7;26
7;15
7;27
7;17
7;4
7;14
7;26
7;5
7;23
7;0
7;15
7;18
7;8
7;15
7;35
7;24
7;0
7;4
7;6
7;0
8;18
8;1
8;15
8;14
8;5
8;20
8;14
8;0
8;4
8;17
8;0
8;35
8;24
8;19
8;16
8;7
8;34
8;22
8;25
8;16
8;36
8;25
8;2
8;9
9;29
9;31
9;38
9;29
9;33
9;12
9;16
9;22
9;2
9;37
9;10
9;34
9;16
9;15
9;0
9;1
9;8
9;15
9;14
10;36
10;28
10;40
10;16
10;22
10;7
10;37
10;22
10;2
10;37
10;34
10;25
10;33
10;29
10;25
10;12
10;9
10;14
10;5
10;13
10;20
10;26
10;15
10;17
10;14
10;39
10;18
10;0
10;13
10;5
10;1
10;0
10;4
11;5
11;13
11;20
11;3
11;21
11;26
11;14
11;15
11;1
11;17
11;4
11;19
11;0
11;22
11;25
11;33
11;22
11;10
11;7
11;2
12;33
12;29
12;41
12;25
12;29
12;31
12;25
12;9
12;16
12;7
12;22
12;16
12;34
12;37
12;22
12;10
12;34
12;7
12;22
12;34
12;37
12;22
12;40
12;37
12;7
12;2
12;36
12;28
12;15
12;14
12;26
12;30
12;5
12;15
12;0
12;4
13;5
13;11
13;20
13;3
13;26
13;21
13;14
13;26
13;30
13;14
13;15
13;18
13;1
13;27
13;4
13;17
13;23
13;0
13;25
13;29
13;22
13;25
13;10
13;16
13;37
13;7
14;21
14;26
14;30
14;20
14;13
14;5
14;20
14;11
14;5
14;3
14;11
14;13
14;3
14;15
14;18
14;8
14;15
14;1
14;8
14;27
14;17
14;32
14;4
14;27
14;6
14;23
14;32
14;17
14;27
14;23
14;17
14;6
14;23
14;39
14;0
14;27
14;6
14;4
14;39
14;25
14;33
14;29
14;25
14;28
14;7
14;40
14;28
14;22
14;34
14;40
14;22
14;7
14;40
14;33
14;7
14;34
14;33
14;25
14;34
15;18
15;8
15;1
15;18
15;20
15;21
15;26
15;20
15;14
15;26
15;13
15;14
15;21
15;13
15;5
15;21
15;26
15;5
15;11
15;26
15;30
15;13
15;20
15;30
15;27
15;32
15;4
15;17
15;27
15;4
15;6
15;23
15;39
15;0
15;35
15;24
15;19
15;32
15;27
15;4
15;0
15;25
15;29
15;38
15;33
15;28
15;25
15;7
15;28
15;38
15;29
15;7
15;40
15;25
15;7
15;38
15;25
15;29
15;34
15;33
15;29
16;40
16;28
16;10
16;36
16;28
16;22
16;7
16;37
16;22
16;2
16;34
16;25
16;33
16;29
16;25
16;12
16;29
16;41
16;31
16;33
16;12
16;9
16;33
16;29
16;9
16;38
16;29
16;14
16;4
16;39
16;0
16;17
16;14
16;15
16;18
16;5
16;13
16;20
16;15
16;6
16;27
16;23
16;14
16;8
16;20
16;0
16;8
17;32
17;23
17;35
17;27
17;6
17;4
17;39
17;0
17;4
17;24
17;0
17;19
17;26
17;20
17;15
17;26
17;14
17;21
17;15
17;14
17;20
17;15
17;5
17;13
17;20
17;11
17;5
17;20
17;21
17;15
17;5
17;21
17;25
17;33
17;7
17;25
17;40
17;22
17;10
17;16
17;36
17;37
18;1
18;8
18;15
18;14
18;5
18;11
18;13
18;20
18;14
18;0
18;6
18;27
18;17
18;0
18;35
18;24
18;0
18;19
18;25
18;7
18;22
18;28
18;10
18;16
18;22
18;34
18;25
18;7
18;36
18;25
18;2
19;24
19;0
19;39
19;6
19;35
19;23
19;6
19;5
19;8
19;18
19;15
19;5
19;14
19;7
19;34
19;16
19;25
20;3
20;13
20;5
20;11
20;13
20;26
20;21
20;14
20;26
20;30
20;14
20;15
20;18
20;8
20;15
20;1
20;27
20;32
20;4
20;27
20;17
20;6
20;4
20;17
20;23
20;0
20;25
20;38
20;29
20;25
20;28
20;22
20;10
20;16
20;12
20;10
20;7
21;14
21;26
21;30
21;20
21;13
21;5
21;20
21;11
21;5
21;3
21;15
21;1
21;27
21;4
21;17
21;27
21;6
21;17
21;0
21;25
21;29
21;28
21;25
21;22
21;12
21;16
21;7
22;2
22;7
22;37
22;28
22;40
22;10
22;28
22;16
22;10
22;36
22;16
22;40
22;36
22;34
22;25
22;29
22;33
22;25
22;38
22;33
22;31
22;38
22;29
22;12
22;9
22;14
22;15
22;21
22;26
22;20
22;17
22;32
22;27
22;4
22;14
22;23
22;32
22;17
22;4
22;23
22;17
22;14
22;23
22;15
22;11
23;32
23;17
23;35
23;27
23;6
23;4
23;39
23;0
23;19
23;4
23;14
23;5
23;13
23;20
23;14
23;15
23;18
23;26
23;1
23;22
23;25
23;40
23;28
23;22
23;34
23;16
23;7
23;25
24;19
24;0
24;4
24;39
24;17
24;6
24;35
24;17
24;27
24;14
24;5
24;15
24;8
24;14
24;16
24;7
24;34
24;16
24;25
24;9
25;41
25;29
25;38
25;31
25;9
25;33
25;12
25;28
25;7
25;40
25;28
25;34
25;40
25;22
25;34
25;7
25;22
25;10
25;7
25;40
25;16
25;10
25;36
25;22
25;10
25;28
25;22
25;26
25;20
25;21
25;26
25;27
25;32
25;4
25;27
25;20
25;4
25;21
25;20
25;32
25;15
25;21
25;32
25;4
25;17
25;26
25;4
26;21
26;14
26;30
26;20
26;13
26;5
26;20
26;11
26;5
26;3
26;15
26;1
26;27
26;32
26;4
26;27
26;17
26;4
26;6
26;17
26;0
26;32
26;23
26;35
26;4
26;0
26;29
26;25
26;41
26;29
26;38
26;33
26;28
26;7
26;40
26;25
26;34
26;40
26;22
26;10
26;12
27;6
27;32
27;17
27;23
27;32
27;35
27;23
27;4
27;39
27;0
27;4
27;24
27;20
27;26
27;21
27;20
27;15
27;21
27;14
27;15
27;26
27;14
27;13
27;26
27;21
27;13
27;5
27;30
27;14
27;18
27;1
27;25
27;29
27;33
27;25
27;28
27;7
27;34
27;22
27;16
28;10
28;36
28;40
28;16
28;7
28;22
28;2
28;34
28;29
28;38
28;33
28;25
28;29
28;33
28;31
28;29
28;12
28;26
28;15
28;21
28;14
28;26
28;20
28;27
28;5
28;15
28;6
28;23
28;39
28;15
28;18
28;0
29;25
29;41
29;38
29;31
29;9
29;33
29;12
29;28
29;7
29;40
29;28
29;34
29;22
29;40
29;34
29;16
29;40
29;10
29;16
29;22
29;7
29;37
29;2
29;26
29;20
29;21
29;32
29;26
29;14
29;15
29;6
29;30
29;15
29;35
29;1
30;21
30;26
30;14
30;21
30;20
30;13
30;5
30;20
30;3
30;15
30;1
30;17
30;27
30;6
30;17
30;4
30;0
30;22
30;25
30;33
30;29
30;22
30;12
30;7
31;38
31;25
31;29
31;41
31;25
31;9
31;33
31;12
31;22
31;7
31;28
31;34
31;16
31;14
31;15
31;0
32;23
32;17
32;35
32;27
32;4
32;20
32;26
32;15
32;20
32;14
32;15
32;1
32;25
32;29
32;33
32;25
32;22
32;16
33;12
33;29
33;25
33;38
33;29
33;31
33;38
33;41
33;31
33;25
33;9
33;28
33;7
33;40
33;28
33;34
33;22
33;10
33;16
33;7
33;36
33;37
33;2
33;26
33;20
33;27
33;26
33;17
33;14
33;15
33;6
33;11
33;15
33;30
33;0
33;14
33;35
34;28
34;7
34;22
34;28
34;40
34;22
34;10
34;40
34;7
34;10
34;16
34;7
34;22
34;16
34;36
34;22
34;10
34;36
34;28
34;10
34;25
34;38
34;29
34;33
34;25
34;29
34;31
34;25
34;12
34;9
34;14
34;15
34;4
34;17
34;14
34;23
34;11
34;14
34;39
34;15
34;18
34;8
34;24
34;0
34;19
34;1
34;4
34;3
34;15
35;23
35;17
35;32
35;23
35;27
35;6
35;0
35;4
35;39
35;0
35;24
35;19
35;14
35;18
35;8
35;15
35;5
35;14
35;26
35;1
35;16
35;7
35;33
35;29
35;16
35;25
36;10
36;28
36;16
36;40
36;22
36;7
36;2
36;34
36;25
36;33
36;12
36;14
36;0
36;8
36;18
36;15
36;5
37;7
37;22
37;2
37;16
37;10
37;40
37;16
37;34
37;25
37;12
37;33
37;29
37;25
37;9
37;14
37;4
37;0
37;15
37;6
37;5
37;3
37;14
37;0
38;31
38;29
38;25
38;9
38;33
38;28
38;7
38;40
38;28
38;34
38;22
38;16
38;26
38;20
38;27
38;14
38;15
38;0
39;4
39;0
39;24
39;19
39;0
39;17
39;23
39;27
39;17
39;35
39;6
39;14
39;15
39;5
39;22
39;25
39;28
39;10
39;40
39;22
39;34
39;16
39;7
40;16
40;28
40;10
40;36
40;28
40;7
40;22
40;37
40;34
40;25
40;38
40;29
40;33
40;25
40;29
40;12
40;26
40;15
40;4
40;27
40;26
40;5
40;14
40;23
40;39
40;15
40;0
40;14
41;25
41;29
41;31
41;33
41;12
41;16
41;26
41;20
41;15
